Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5457040,SA_0000001400,COUNTRY,ZMB,AFR,Africa,YEAR,2007,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHZMB,0,0.01453,,,2024-08-12T15:16:09Z,2007,1/1/2007,12/31/2007
5457145,SA_0000001400,COUNTRY,LVA,EUR,Europe,YEAR,2019,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHLVA,5.2,5.23333,,,2024-08-12T15:16:09Z,2019,1/1/2019,12/31/2019
5457170,SA_0000001400,COUNTRY,SYC,AFR,Africa,YEAR,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHSYC,0.5,0.50703,,,2024-08-12T15:16:09Z,2017,1/1/2017,12/31/2017
5457373,SA_0000001400,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,1973,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSAU,0,0,,,2018-05-11T09:22:49Z,1973,1/1/1973,12/31/1973
5457766,SA_0000001400,COUNTRY,TZA,AFR,Africa,YEAR,1961,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHTZA,5.38,5.38,,,2018-05-11T09:14:35Z,1961,1/1/1961,12/31/1961
5457939,SA_0000001400,COUNTRY,CAN,AMR,Americas,YEAR,1987,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCAN,1.3,1.3,,,2018-05-11T09:02:22Z,1987,1/1/1987,12/31/1987
5457944,SA_0000001400,COUNTRY,BDI,AFR,Africa,YEAR,2016,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHBDI,1.3,1.33869,,,2024-08-12T15:16:09Z,2016,1/1/2016,12/31/2016
5458248,SA_0000001400,COUNTRY,COM,AFR,Africa,YEAR,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHCOM,0,0,,,2018-05-11T09:23:16Z,1996,1/1/1996,12/31/1996
5458482,SA_0000001400,COUNTRY,THA,SEAR,South-East Asia,YEAR,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHTHA,0.18,0.18,,,2018-05-11T09:19:28Z,1982,1/1/1982,12/31/1982
5458571,SA_0000001400,COUNTRY,COD,AFR,Africa,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCOD,0,0.00854,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
5458963,SA_0000001400,COUNTRY,PER,AMR,Americas,YEAR,1978,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHPER,1.88,1.88,,,2018-05-11T09:17:41Z,1978,1/1/1978,12/31/1978
5459113,SA_0000001400,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHAFG,0,0,,,2018-05-11T09:11:29Z,1971,1/1/1971,12/31/1971
5459161,SA_0000001400,COUNTRY,MYS,WPR,Western Pacific,YEAR,1979,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMYS,0.55,0.55,,,2018-05-11T09:15:45Z,1979,1/1/1979,12/31/1979
5459207,SA_0000001400,COUNTRY,THA,SEAR,South-East Asia,YEAR,1966,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHTHA,1.53,1.53,,,2018-05-11T09:13:32Z,1966,1/1/1966,12/31/1966
5459328,SA_0000001400,COUNTRY,FJI,WPR,Western Pacific,YEAR,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHFJI,0.02,0.02,,,2018-05-11T09:18:23Z,1991,1/1/1991,12/31/1991
5459662,SA_0000001400,COUNTRY,URY,AMR,Americas,YEAR,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHURY,0.43,0.43,,,2018-05-11T09:04:56Z,1977,1/1/1977,12/31/1977
5459699,SA_0000001400,COUNTRY,LKA,SEAR,South-East Asia,YEAR,1990,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHLKA,0,0,,,2018-05-11T09:02:09Z,1990,1/1/1990,12/31/1990
5459716,SA_0000001400,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2014,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHTLS,0.4,0.40985,,,2024-08-12T15:16:09Z,2014,1/1/2014,12/31/2014
5459933,SA_0000001400,COUNTRY,ETH,AFR,Africa,YEAR,2010,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHETH,0,0.00482,,,2024-08-12T15:16:09Z,2010,1/1/2010,12/31/2010
5460098,SA_0000001400,COUNTRY,GIN,AFR,Africa,YEAR,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHGIN,0.05,0.05,,,2018-05-11T09:15:45Z,1985,1/1/1985,12/31/1985
5461218,SA_0000001400,COUNTRY,GIN,AFR,Africa,YEAR,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHGIN,0,0.01456,,,2024-08-12T15:16:09Z,2020,1/1/2020,12/31/2020
5461256,SA_0000001400,COUNTRY,HND,AMR,Americas,YEAR,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHHND,1.13,1.13,,,2018-05-11T09:14:34Z,1996,1/1/1996,12/31/1996
5461392,SA_0000001400,COUNTRY,VUT,WPR,Western Pacific,YEAR,1999,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHVUT,0.49,0.49,,,2018-05-11T09:10:26Z,1999,1/1/1999,12/31/1999
5461416,SA_0000001400,COUNTRY,ZWE,AFR,Africa,YEAR,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHZWE,0.2,0.21319,,,2024-08-12T15:16:09Z,2020,1/1/2020,12/31/2020
5462098,SA_0000001400,COUNTRY,SLE,AFR,Africa,YEAR,1979,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHSLE,0.22,0.22,,,2018-05-11T09:13:44Z,1979,1/1/1979,12/31/1979
5462207,SA_0000001400,COUNTRY,VCT,AMR,Americas,YEAR,2003,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHVCT,3,2.9621,,,2024-08-12T15:16:09Z,2003,1/1/2003,12/31/2003
5462252,SA_0000001400,COUNTRY,PRT,EUR,Europe,YEAR,2012,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHPRT,5.6,5.62492,,,2024-08-12T15:16:09Z,2012,1/1/2012,12/31/2012
5462419,SA_0000001400,COUNTRY,FSM,WPR,Western Pacific,YEAR,1981,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHFSM,0,0,,,2018-05-11T09:19:45Z,1981,1/1/1981,12/31/1981
5462654,SA_0000001400,COUNTRY,TJK,EUR,Europe,YEAR,2011,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHTJK,0,0.00425,,,2024-08-12T15:16:09Z,2011,1/1/2011,12/31/2011
5462907,SA_0000001400,COUNTRY,SYC,AFR,Africa,YEAR,1972,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSYC,3.84,3.84,,,2018-05-11T09:20:09Z,1972,1/1/1972,12/31/1972
5463202,SA_0000001400,COUNTRY,NPL,SEAR,South-East Asia,YEAR,1963,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHNPL,0,0,,,2018-05-11T09:20:26Z,1963,1/1/1963,12/31/1963
5463346,SA_0000001400,COUNTRY,GMB,AFR,Africa,YEAR,2005,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHGMB,0.2,0.22554,,,2024-08-12T15:16:09Z,2005,1/1/2005,12/31/2005
5463565,SA_0000001400,COUNTRY,VNM,WPR,Western Pacific,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHVNM,3.2,3.16194,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
5463737,SA_0000001400,COUNTRY,TZA,AFR,Africa,YEAR,1994,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHTZA,0.37,0.37,,,2018-05-11T09:06:27Z,1994,1/1/1994,12/31/1994
5464017,SA_0000001400,COUNTRY,MDA,EUR,Europe,YEAR,2019,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHMDA,2.3,2.26498,,,2024-08-12T15:16:09Z,2019,1/1/2019,12/31/2019
5464250,SA_0000001400,COUNTRY,IND,SEAR,South-East Asia,YEAR,2013,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHIND,0.2,0.19096,,,2024-08-12T15:16:09Z,2013,1/1/2013,12/31/2013
5464510,SA_0000001400,COUNTRY,PAN,AMR,Americas,YEAR,1998,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHPAN,0.02,0.02,,,2018-05-11T09:21:05Z,1998,1/1/1998,12/31/1998
5464857,SA_0000001400,COUNTRY,COM,AFR,Africa,YEAR,2010,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHCOM,0,0.02953,,,2024-08-12T15:16:09Z,2010,1/1/2010,12/31/2010
5465089,SA_0000001400,COUNTRY,MLI,AFR,Africa,YEAR,1967,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHMLI,0.03,0.03,,,2018-05-11T09:07:38Z,1967,1/1/1967,12/31/1967
5465108,SA_0000001400,COUNTRY,HUN,EUR,Europe,YEAR,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHHUN,4.31,4.31,,,2018-05-11T09:05:30Z,1991,1/1/1991,12/31/1991
5465404,SA_0000001400,COUNTRY,FIN,EUR,Europe,YEAR,1997,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHFIN,1.11,1.11,,,2018-05-11T09:11:25Z,1997,1/1/1997,12/31/1997
5465482,SA_0000001400,COUNTRY,NLD,EUR,Europe,YEAR,1993,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHNLD,2.45,2.45,,,2018-05-11T09:07:06Z,1993,1/1/1993,12/31/1993
5465493,SA_0000001400,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,1964,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSOM,0.05,0.05,,,2018-05-11T09:11:27Z,1964,1/1/1964,12/31/1964
5465638,SA_0000001400,COUNTRY,FRA,EUR,Europe,YEAR,2014,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHFRA,2.5,2.46333,,,2024-08-12T15:16:09Z,2014,1/1/2014,12/31/2014
5466248,SA_0000001400,COUNTRY,LUX,EUR,Europe,YEAR,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHLUX,15.21,15.21,,,2018-05-11T09:11:50Z,1989,1/1/1989,12/31/1989
5466405,SA_0000001400,COUNTRY,SGP,WPR,Western Pacific,YEAR,1968,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSGP,0.69,0.69,,,2018-05-11T09:12:04Z,1968,1/1/1968,12/31/1968
5466669,SA_0000001400,COUNTRY,BTN,SEAR,South-East Asia,YEAR,1982,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHBTN,0.55,0.55,,,2018-05-11T09:07:57Z,1982,1/1/1982,12/31/1982
5466943,SA_0000001400,COUNTRY,BHS,AMR,Americas,YEAR,1974,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHBHS,15.28,15.28,,,2018-05-11T09:03:02Z,1974,1/1/1974,12/31/1974
5466995,SA_0000001400,COUNTRY,NAM,AFR,Africa,YEAR,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHNAM,0.27,0.27,,,2018-05-11T09:23:01Z,1985,1/1/1985,12/31/1985
5467326,SA_0000001400,COUNTRY,NGA,AFR,Africa,YEAR,1962,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHNGA,4.29,4.29,,,2018-05-11T09:17:37Z,1962,1/1/1962,12/31/1962
5467564,SA_0000001400,COUNTRY,ETH,AFR,Africa,YEAR,1998,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHETH,0.2,0.2,,,2018-05-11T09:06:03Z,1998,1/1/1998,12/31/1998
5467674,SA_0000001400,COUNTRY,FSM,WPR,Western Pacific,YEAR,2019,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHFSM,0,0,,,2024-08-12T15:16:09Z,2019,1/1/2019,12/31/2019
5467759,SA_0000001400,COUNTRY,ERI,AFR,Africa,YEAR,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHERI,0.9,0.87895,,,2024-08-12T15:16:09Z,2018,1/1/2018,12/31/2018
5467791,SA_0000001400,COUNTRY,FIN,EUR,Europe,YEAR,1983,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHFIN,3.23,3.23,,,2018-05-11T09:06:04Z,1983,1/1/1983,12/31/1983
5468025,SA_0000001400,COUNTRY,SWZ,AFR,Africa,YEAR,1961,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSWZ,7.03,7.03,,,2018-05-11T09:13:52Z,1961,1/1/1961,12/31/1961
5468075,SA_0000001400,COUNTRY,KNA,AMR,Americas,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHKNA,3.95,3.95,,,2018-05-11T09:18:57Z,1969,1/1/1969,12/31/1969
5468242,SA_0000001400,COUNTRY,ERI,AFR,Africa,YEAR,1999,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHERI,1.41,1.41,,,2018-05-11T09:11:34Z,1999,1/1/1999,12/31/1999
5468289,SA_0000001400,COUNTRY,GUY,AMR,Americas,YEAR,1988,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHGUY,10.35,10.35,,,2018-05-11T09:23:23Z,1988,1/1/1988,12/31/1988
5468464,SA_0000001400,COUNTRY,POL,EUR,Europe,YEAR,1993,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHPOL,2.16,2.16,,,2018-05-11T09:15:42Z,1993,1/1/1993,12/31/1993
5468878,SA_0000001400,COUNTRY,DEU,EUR,Europe,YEAR,1978,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHDEU,3.72,3.72,,,2018-05-11T09:19:02Z,1978,1/1/1978,12/31/1978
5468890,SA_0000001400,COUNTRY,HUN,EUR,Europe,YEAR,2016,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHHUN,3.6,3.62028,,,2024-08-12T15:16:09Z,2016,1/1/2016,12/31/2016
5468893,SA_0000001400,COUNTRY,MOZ,AFR,Africa,YEAR,1974,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMOZ,0.64,0.64,,,2018-05-11T09:06:50Z,1974,1/1/1974,12/31/1974
5469046,SA_0000001400,COUNTRY,NIU,WPR,Western Pacific,YEAR,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHNIU,2.2,2.22262,,,2024-08-12T15:16:09Z,2020,1/1/2020,12/31/2020
5469136,SA_0000001400,COUNTRY,KEN,AFR,Africa,YEAR,2000,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHKEN,0,0.01589,,,2024-08-12T15:16:09Z,2000,1/1/2000,12/31/2000
5469236,SA_0000001400,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,1976,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHDJI,0,0,,,2018-05-11T09:23:26Z,1976,1/1/1976,12/31/1976
5469308,SA_0000001400,COUNTRY,CHE,EUR,Europe,YEAR,1987,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHCHE,2.41,2.41,,,2018-05-11T09:17:56Z,1987,1/1/1987,12/31/1987
5469356,SA_0000001400,COUNTRY,MLT,EUR,Europe,YEAR,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMLT,3.8,3.82326,,,2024-08-12T15:16:09Z,2017,1/1/2017,12/31/2017
5469427,SA_0000001400,COUNTRY,SEN,AFR,Africa,YEAR,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHSEN,0.3,0.32228,,,2024-08-12T15:16:09Z,2009,1/1/2009,12/31/2009
5469513,SA_0000001400,COUNTRY,TTO,AMR,Americas,YEAR,1990,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHTTO,5.97,5.97,,,2018-05-11T09:10:58Z,1990,1/1/1990,12/31/1990
5469586,SA_0000001400,COUNTRY,MDG,AFR,Africa,YEAR,2005,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMDG,0.3,0.34464,,,2024-08-12T15:16:09Z,2005,1/1/2005,12/31/2005
5469683,SA_0000001400,COUNTRY,BOL,AMR,Americas,YEAR,1970,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHBOL,0.04,0.04,,,2018-05-11T09:10:46Z,1970,1/1/1970,12/31/1970
5469895,SA_0000001400,COUNTRY,MEX,AMR,Americas,YEAR,1998,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMEX,3.73,3.73,,,2018-05-11T09:22:49Z,1998,1/1/1998,12/31/1998
5470030,SA_0000001400,COUNTRY,ZAF,AFR,Africa,YEAR,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHZAF,1.05,1.05,,,2018-05-11T09:15:00Z,1971,1/1/1971,12/31/1971
5470376,SA_0000001400,COUNTRY,KNA,AMR,Americas,YEAR,1995,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHKNA,0.09,0.09,,,2018-05-11T09:22:20Z,1995,1/1/1995,12/31/1995
5470560,SA_0000001400,COUNTRY,TTO,AMR,Americas,YEAR,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHTTO,3.53,3.53,,,2018-05-11T09:22:29Z,1977,1/1/1977,12/31/1977
5470664,SA_0000001400,COUNTRY,HUN,EUR,Europe,YEAR,2005,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHHUN,4.3,4.34332,,,2024-08-12T15:16:09Z,2005,1/1/2005,12/31/2005
5470790,SA_0000001400,COUNTRY,GNB,AFR,Africa,YEAR,1979,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHGNB,0.89,0.89,,,2018-05-11T09:18:48Z,1979,1/1/1979,12/31/1979
5470818,SA_0000001400,COUNTRY,SWZ,AFR,Africa,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHSWZ,3.98,3.98,,,2018-05-11T09:10:57Z,1992,1/1/1992,12/31/1992
5470976,SA_0000001400,COUNTRY,MKD,EUR,Europe,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHMKD,0,0.01537,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
5471052,SA_0000001400,COUNTRY,GNB,AFR,Africa,YEAR,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHGNB,0.79,0.79,,,2018-05-11T09:19:48Z,1992,1/1/1992,12/31/1992
5471287,SA_0000001400,COUNTRY,MDG,AFR,Africa,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHMDG,0.4,0.35898,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
5471322,SA_0000001400,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,1969,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHJOR,0.18,0.18,,,2018-05-11T09:07:15Z,1969,1/1/1969,12/31/1969
5471645,SA_0000001400,COUNTRY,LTU,EUR,Europe,YEAR,2015,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHLTU,1.2,1.19738,,,2024-08-12T15:16:09Z,2015,1/1/2015,12/31/2015
5471646,SA_0000001400,COUNTRY,GHA,AFR,Africa,YEAR,1986,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHGHA,0.3,0.3,,,2018-05-11T09:08:21Z,1986,1/1/1986,12/31/1986
5471941,SA_0000001400,COUNTRY,AUS,WPR,Western Pacific,YEAR,1970,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,DATASOURCE,DATASOURCE_GISAHAUS,8.64,8.64,,,2018-05-11T09:12:03Z,1970,1/1/1970,12/31/1970
5472011,SA_0000001400,COUNTRY,DNK,EUR,Europe,YEAR,1966,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHDNK,7.67,7.67,,,2018-05-11T09:18:53Z,1966,1/1/1966,12/31/1966
5472097,SA_0000001400,COUNTRY,HUN,EUR,Europe,YEAR,1978,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHHUN,4.73,4.73,,,2018-05-11T09:04:15Z,1978,1/1/1978,12/31/1978
5472189,SA_0000001400,COUNTRY,BGD,SEAR,South-East Asia,YEAR,1964,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHBGD,0,0,,,2018-05-11T09:20:49Z,1964,1/1/1964,12/31/1964
5472193,SA_0000001400,COUNTRY,ETH,AFR,Africa,YEAR,1964,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHETH,0,0,,,2018-05-11T09:20:52Z,1964,1/1/1964,12/31/1964
5472248,SA_0000001400,COUNTRY,MLT,EUR,Europe,YEAR,2007,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHMLT,7.7,7.70848,,,2024-08-12T15:16:09Z,2007,1/1/2007,12/31/2007
5472605,SA_0000001400,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHIRQ,0,0.00384,,,2024-08-12T15:16:09Z,2017,1/1/2017,12/31/2017
5472618,SA_0000001400,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSLB,0.3,0.27894,,,2024-08-12T15:16:09Z,2019,1/1/2019,12/31/2019
5472684,SA_0000001400,COUNTRY,LCA,AMR,Americas,YEAR,1968,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHLCA,0.41,0.41,,,2018-05-11T09:03:03Z,1968,1/1/1968,12/31/1968
5472955,SA_0000001400,COUNTRY,SEN,AFR,Africa,YEAR,2011,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHSEN,0,0.0021,,,2024-08-12T15:16:09Z,2011,1/1/2011,12/31/2011
5473087,SA_0000001400,COUNTRY,SYC,AFR,Africa,YEAR,1976,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHSYC,0.77,0.77,,,2018-05-11T09:14:25Z,1976,1/1/1976,12/31/1976
5473711,SA_0000001400,COUNTRY,CPV,AFR,Africa,YEAR,1994,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,DATASOURCE,DATASOURCE_GISAHCPV,0.34,0.34,,,2018-05-11T09:22:48Z,1994,1/1/1994,12/31/1994
5473752,SA_0000001400,COUNTRY,MDA,EUR,Europe,YEAR,1994,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,DATASOURCE,DATASOURCE_GISAHMDA,16.31,16.31,,,2018-05-11T09:12:27Z,1994,1/1/1994,12/31/1994
5473782,SA_0000001400,COUNTRY,ITA,EUR,Europe,YEAR,2001,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,DATASOURCE,DATASOURCE_GISAHITA,0,0,,,2024-08-12T15:16:09Z,2001,1/1/2001,12/31/2001
5474081,SA_0000001400,COUNTRY,SUR,AMR,Americas,YEAR,1996,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,DATASOURCE,DATASOURCE_GISAHSUR,0.04,0.04,,,2018-05-11T09:06:55Z,1996,1/1/1996,12/31/1996
